"station","date","mean_temp_c","yearmonth"
"buskin",2017-04-16,3.7395833,2017-04-01
"buskin",2017-04-17,4.3895836,2017-04-01
"buskin",2017-04-18,4.40875,2017-04-01
"buskin",2017-04-19,4.3829165,2017-04-01
"buskin",2017-04-20,4.5983334,2017-04-01
"buskin",2017-04-21,3.9754167,2017-04-01
"buskin",2017-04-22,2.8895833,2017-04-01
"buskin",2017-04-23,3.3554168,2017-04-01
"buskin",2017-04-24,3.64375,2017-04-01
"buskin",2017-04-25,4.02,2017-04-01
"buskin",2017-04-26,4.635,2017-04-01
"buskin",2017-04-27,4.522917,2017-04-01
"buskin",2017-04-28,4.2712502,2017-04-01
"buskin",2017-04-29,4.3475,2017-04-01
"buskin",2017-04-30,4.1695833,2017-04-01
"buskin",2017-05-01,4.5066667,2017-05-01
"buskin",2017-05-02,3.9158335,2017-05-01
"buskin",2017-05-03,4.415,2017-05-01
"buskin",2017-05-04,4.3370833,2017-05-01
"buskin",2017-05-05,4.524348,2017-05-01
"buskin",2017-05-06,4.1466665,2017-05-01
"buskin",2017-05-07,4.2054167,2017-05-01
"buskin",2017-05-08,4.4683332,2017-05-01
"buskin",2017-05-09,4.6520834,2017-05-01
"buskin",2017-05-10,5.31875,2017-05-01
"buskin",2017-05-11,6.085,2017-05-01
"buskin",2017-05-12,6.03,2017-05-01
"buskin",2017-05-13,6.1375,2017-05-01
"buskin",2017-05-14,6.6491666,2017-05-01
"buskin",2017-05-15,6.807083,2017-05-01
"buskin",2017-05-16,5.3729167,2017-05-01
"buskin",2017-05-17,5.6695833,2017-05-01
"buskin",2017-05-18,5.7333336,2017-05-01
"buskin",2017-05-19,5.4445834,2017-05-01
"buskin",2017-05-20,5.6233335,2017-05-01
"buskin",2017-05-21,6.9129167,2017-05-01
"buskin",2017-05-22,6.8433332,2017-05-01
"buskin",2017-05-23,7.300833,2017-05-01
"buskin",2017-05-24,7.9879165,2017-05-01
"buskin",2017-05-25,7.49,2017-05-01
"buskin",2017-05-26,7.005417,2017-05-01
"buskin",2017-05-27,6.6204166,2017-05-01
"buskin",2017-05-28,6.85375,2017-05-01
"buskin",2017-05-29,7.36625,2017-05-01
"buskin",2017-05-30,8.3775,2017-05-01
"buskin",2017-05-31,7.9879165,2017-05-01
"buskin",2017-06-01,9.31,2017-06-01
"buskin",2017-06-02,9.7875,2017-06-01
"buskin",2017-06-03,10.380417,2017-06-01
"buskin",2017-06-04,9.33375,2017-06-01
"buskin",2017-06-05,9.469167,2017-06-01
"buskin",2017-06-06,7.8941665,2017-06-01
"buskin",2017-06-07,7.67875,2017-06-01
"buskin",2017-06-08,8.362083,2017-06-01
"buskin",2017-06-09,8.6225,2017-06-01
"buskin",2017-06-10,8.028334,2017-06-01
"buskin",2017-06-11,8.235416,2017-06-01
"buskin",2017-06-12,8.423333,2017-06-01
"buskin",2017-06-13,9.169583,2017-06-01
"buskin",2017-06-14,8.931251,2017-06-01
"buskin",2017-06-15,9.534166,2017-06-01
"buskin",2017-06-16,10.470833,2017-06-01
"buskin",2017-06-17,10.766666,2017-06-01
"buskin",2017-06-18,9.631667,2017-06-01
"buskin",2017-06-19,10.42125,2017-06-01
"buskin",2017-06-20,10.242917,2017-06-01
"buskin",2017-06-21,10.087916,2017-06-01
"buskin",2017-06-22,10.367084,2017-06-01
"buskin",2017-06-23,10.264167,2017-06-01
"buskin",2017-06-24,11.66375,2017-06-01
"buskin",2017-06-25,12.532917,2017-06-01
"buskin",2017-06-26,11.707084,2017-06-01
"buskin",2017-06-27,10.987083,2017-06-01
"buskin",2017-06-28,9.880417,2017-06-01
"buskin",2017-06-29,8.982083,2017-06-01
"buskin",2017-06-30,9.412917,2017-06-01
"buskin",2017-07-01,9.74375,2017-07-01
"buskin",2017-07-02,9.824166,2017-07-01
"buskin",2017-07-03,9.870833,2017-07-01
"buskin",2017-07-04,10.368333,2017-07-01
"buskin",2017-07-05,11.155,2017-07-01
"buskin",2017-07-06,11.799583,2017-07-01
"buskin",2017-07-07,11.986667,2017-07-01
"buskin",2017-07-08,12.485833,2017-07-01
"buskin",2017-07-09,11.492917,2017-07-01
"buskin",2017-07-10,10.724167,2017-07-01
"buskin",2017-07-11,12.3025,2017-07-01
"buskin",2017-07-12,13.00375,2017-07-01
"buskin",2017-07-13,13.6925,2017-07-01
"buskin",2017-07-14,13.517917,2017-07-01
"buskin",2017-07-15,12.521667,2017-07-01
"buskin",2017-07-16,12.67375,2017-07-01
"buskin",2017-07-17,12.865,2017-07-01
"buskin",2017-07-18,12.236667,2017-07-01
"buskin",2017-07-19,12.30625,2017-07-01
"buskin",2017-07-20,10.814584,2017-07-01
"buskin",2017-07-21,11.009583,2017-07-01
"buskin",2017-07-22,12.097917,2017-07-01
"buskin",2017-07-23,13.397083,2017-07-01
"buskin",2017-07-24,14.0575,2017-07-01
"buskin",2017-07-25,13.264167,2017-07-01
"buskin",2017-07-26,12.656667,2017-07-01
"buskin",2017-07-27,12.607917,2017-07-01
"buskin",2017-07-28,12.747084,2017-07-01
"buskin",2017-07-29,12.855,2017-07-01
"buskin",2017-07-30,12.905,2017-07-01
"buskin",2017-07-31,12.620833,2017-07-01
"buskin",2017-08-01,12.605,2017-08-01
"buskin",2017-08-02,13.412917,2017-08-01
"buskin",2017-08-03,13.358334,2017-08-01
"buskin",2017-08-04,12.76125,2017-08-01
"buskin",2017-08-05,12.29125,2017-08-01
"buskin",2017-08-06,12.16125,2017-08-01
"buskin",2017-08-07,11.697083,2017-08-01
"buskin",2017-08-08,11.52625,2017-08-01
"buskin",2017-08-09,11.287084,2017-08-01
"buskin",2017-08-10,11.49875,2017-08-01
"buskin",2017-08-11,11.945833,2017-08-01
"buskin",2017-08-12,11.99375,2017-08-01
"buskin",2017-08-13,11.906667,2017-08-01
"buskin",2017-08-14,11.725833,2017-08-01
"buskin",2017-08-15,11.611667,2017-08-01
"buskin",2017-08-16,11.339167,2017-08-01
"buskin",2017-08-17,11.339167,2017-08-01
"buskin",2017-08-18,11.63875,2017-08-01
"buskin",2017-08-19,11.99125,2017-08-01
"buskin",2017-08-20,11.62875,2017-08-01
"buskin",2017-08-21,11.515416,2017-08-01
"buskin",2017-08-22,12.367084,2017-08-01
"buskin",2017-08-23,11.56625,2017-08-01
"buskin",2017-08-24,11.72,2017-08-01
"buskin",2017-08-25,12.13125,2017-08-01
"buskin",2017-08-26,11.209167,2017-08-01
"buskin",2017-08-27,11.981667,2017-08-01
"buskin",2017-08-28,10.614583,2017-08-01
"buskin",2017-08-29,10.5575,2017-08-01
"buskin",2017-08-30,10.799583,2017-08-01
"buskin",2017-08-31,10.76625,2017-08-01
"buskin",2017-09-01,10.515833,2017-09-01
"buskin",2017-09-02,10.134167,2017-09-01
"buskin",2017-09-03,9.824166,2017-09-01
"buskin",2017-09-04,10.082916,2017-09-01
"buskin",2017-09-05,9.973333,2017-09-01
"buskin",2017-09-06,10.039583,2017-09-01
"buskin",2017-09-07,10.087916,2017-09-01
"buskin",2017-09-08,10.185,2017-09-01
"buskin",2017-09-09,10.11875,2017-09-01
"buskin",2017-09-10,9.96125,2017-09-01
"buskin",2017-09-11,10.073334,2017-09-01
"buskin",2017-09-12,9.51625,2017-09-01
"buskin",2017-09-13,9.735,2017-09-01
"buskin",2017-09-14,9.8625,2017-09-01
"buskin",2017-09-15,9.226666,2017-09-01
"buskin",2017-09-16,9.323334,2017-09-01
"buskin",2017-09-17,9.58875,2017-09-01
"buskin",2017-09-18,9.497916,2017-09-01
"buskin",2017-09-19,9.444583,2017-09-01
"buskin",2017-09-20,8.884583,2017-09-01
"buskin",2017-09-21,9.415833,2017-09-01
"buskin",2017-09-22,9.929167,2017-09-01
"buskin",2017-09-23,9.745,2017-09-01
"buskin",2017-09-24,9.425,2017-09-01
"buskin",2017-09-25,9.045,2017-09-01
"buskin",2017-09-26,9.031667,2017-09-01
"buskin",2017-09-27,9,2017-09-01
"buskin",2017-09-28,9.27625,2017-09-01
"buskin",2017-09-29,9.517083,2017-09-01
"buskin",2017-09-30,9.405833,2017-09-01
"buskin",2017-10-01,8.6625,2017-10-01
"buskin",2017-10-02,9.31,2017-10-01
"buskin",2017-10-03,9.0320835,2017-10-01
"buskin",2017-10-04,8.89625,2017-10-01
"buskin",2017-10-05,8.821667,2017-10-01
"buskin",2017-10-06,8.57375,2017-10-01
"buskin",2017-10-07,8.0725,2017-10-01
"buskin",2017-10-08,7.534583,2017-10-01
"buskin",2017-10-09,6.1808333,2017-10-01
"buskin",2017-12-31,2.37,2017-12-01
"buskin",2018-01-01,2.5304167,2018-01-01
"buskin",2018-01-02,2.615,2018-01-01
"buskin",2018-01-03,1.8129166,2018-01-01
"buskin",2018-01-04,1.3362501,2018-01-01
"buskin",2018-01-05,1.4004166,2018-01-01
"buskin",2018-01-06,2.0554166,2018-01-01
"buskin",2018-01-07,2.0558333,2018-01-01
"buskin",2018-01-08,1.9975001,2018-01-01
"buskin",2018-01-09,2.0141666,2018-01-01
"buskin",2018-01-10,2.27875,2018-01-01
"buskin",2018-01-11,2.3754168,2018-01-01
"buskin",2018-01-12,2.3241668,2018-01-01
"buskin",2018-01-13,2.65,2018-01-01
"buskin",2018-01-14,2.64875,2018-01-01
"buskin",2018-01-15,2.2008333,2018-01-01
"buskin",2018-01-16,2.17875,2018-01-01
"buskin",2018-01-17,2.5870833,2018-01-01
"buskin",2018-01-18,2.5445833,2018-01-01
"buskin",2018-01-19,1.9675,2018-01-01
"buskin",2018-01-20,1.8670833,2018-01-01
"buskin",2018-01-21,0.88166666,2018-01-01
"buskin",2018-01-22,0.64875,2018-01-01
"buskin",2018-01-23,0.365,2018-01-01
"buskin",2018-01-24,0.028749999,2018-01-01
"buskin",2018-01-25,0.0325,2018-01-01
"buskin",2018-01-26,0.08625,2018-01-01
"buskin",2018-01-27,0.098749995,2018-01-01
"buskin",2018-01-28,0.0975,2018-01-01
"buskin",2018-01-29,0.08875,2018-01-01
"buskin",2018-01-30,0.09625,2018-01-01
"buskin",2018-01-31,0.11458333,2018-01-01
"buskin",2018-02-01,0.13041666,2018-02-01
"buskin",2018-02-02,0.17958333,2018-02-01
"buskin",2018-02-03,0.34458333,2018-02-01
"buskin",2018-02-04,0.49583334,2018-02-01
"buskin",2018-02-05,0.5333333,2018-02-01
"buskin",2018-02-06,0.46833333,2018-02-01
"buskin",2018-02-07,0.495,2018-02-01
"buskin",2018-02-08,0.43625,2018-02-01
"buskin",2018-02-09,0.8183333,2018-02-01
"buskin",2018-02-10,0.50333333,2018-02-01
"buskin",2018-02-11,0.755,2018-02-01
"buskin",2018-02-12,1.0695833,2018-02-01
"buskin",2018-02-13,0.85375,2018-02-01
"buskin",2018-02-14,0.8875,2018-02-01
"buskin",2018-02-15,0.6508333,2018-02-01
"buskin",2018-02-16,0.8566667,2018-02-01
"buskin",2018-02-17,0.8304167,2018-02-01
"buskin",2018-02-18,1.265,2018-02-01
"buskin",2018-02-19,1.2829167,2018-02-01
"buskin",2018-02-20,1.5258334,2018-02-01
"buskin",2018-02-21,1.6520833,2018-02-01
"buskin",2018-02-22,1.7941667,2018-02-01
"buskin",2018-02-23,0.9458333,2018-02-01
"buskin",2018-02-24,0.92875,2018-02-01
"buskin",2018-02-25,1.0266666,2018-02-01
"buskin",2018-02-26,1.21,2018-02-01
"buskin",2018-02-27,0.26166666,2018-02-01
"buskin",2018-02-28,0.084583335,2018-02-01
"buskin",2018-03-01,0.2525,2018-03-01
"buskin",2018-03-02,0.80083334,2018-03-01
"buskin",2018-03-03,1.3445834,2018-03-01
"buskin",2018-03-04,1.4720833,2018-03-01
"buskin",2018-03-05,1.7179166,2018-03-01
"buskin",2018-03-06,1.4570833,2018-03-01
"buskin",2018-03-07,1.5391667,2018-03-01
"buskin",2018-03-08,1.8354167,2018-03-01
"buskin",2018-03-09,1.1595833,2018-03-01
"buskin",2018-03-10,1.1079167,2018-03-01
"buskin",2018-03-11,1.6443478,2018-03-01
"buskin",2018-03-12,2.2341666,2018-03-01
"buskin",2018-03-13,2.08625,2018-03-01
"buskin",2018-03-14,2.56125,2018-03-01
"buskin",2018-03-15,2.2920833,2018-03-01
"buskin",2018-03-16,3.28375,2018-03-01
"buskin",2018-03-17,3.2804167,2018-03-01
"buskin",2018-03-18,3.2233334,2018-03-01
"buskin",2018-03-19,3.1954167,2018-03-01
"buskin",2018-03-20,1.92,2018-03-01
"buskin",2018-03-21,1.36,2018-03-01
"buskin",2018-03-22,1.39625,2018-03-01
"buskin",2018-03-23,1.81875,2018-03-01
"buskin",2018-03-24,2.42625,2018-03-01
"buskin",2018-03-25,2.3904166,2018-03-01
"buskin",2018-03-26,1.55625,2018-03-01
"buskin",2018-03-27,2.7420833,2018-03-01
"buskin",2018-03-28,2.7233334,2018-03-01
"buskin",2018-03-29,3.0529168,2018-03-01
"buskin",2018-03-30,2.8779166,2018-03-01
"buskin",2018-03-31,2.7695832,2018-03-01
"buskin",2018-04-01,3.2666667,2018-04-01
"buskin",2018-04-02,3.5470834,2018-04-01
"buskin",2018-04-03,3.045,2018-04-01
"buskin",2018-04-04,3.17125,2018-04-01
"buskin",2018-04-05,3.46125,2018-04-01
"buskin",2018-04-06,4.19625,2018-04-01
"buskin",2018-04-07,3.6895833,2018-04-01
"buskin",2018-04-08,3.7829165,2018-04-01
"buskin",2018-04-09,3.5704167,2018-04-01
"buskin",2018-04-10,2.8683333,2018-04-01
"buskin",2018-04-11,3.0445833,2018-04-01
"buskin",2018-04-12,3.3791666,2018-04-01
"buskin",2018-04-13,3.5479167,2018-04-01
"buskin",2018-04-14,4.144583,2018-04-01
"buskin",2018-04-15,3.7366667,2018-04-01
"buskin",2018-04-16,4.0045834,2018-04-01
"buskin",2018-04-17,3.88125,2018-04-01
"buskin",2018-04-18,3.9195833,2018-04-01
"buskin",2018-04-19,4.0804167,2018-04-01
"buskin",2018-04-20,4.2408333,2018-04-01
"buskin",2018-04-21,4.4108334,2018-04-01
"buskin",2018-04-22,3.9404166,2018-04-01
"buskin",2018-04-23,4.3329167,2018-04-01
"buskin",2018-04-24,4.7400002,2018-04-01
"buskin",2018-04-25,4.8841667,2018-04-01
"buskin",2018-04-26,5.2379165,2018-04-01
"buskin",2018-04-27,5.2066665,2018-04-01
"buskin",2018-04-28,5.2933335,2018-04-01
"buskin",2018-04-29,5.534583,2018-04-01
"buskin",2018-04-30,5.47125,2018-04-01
"buskin",2018-05-01,5.9416666,2018-05-01
"buskin",2018-05-02,4.9825,2018-05-01
"buskin",2018-05-03,6.0754166,2018-05-01
"buskin",2018-05-04,5.6341667,2018-05-01
"buskin",2018-05-05,6.059583,2018-05-01
"buskin",2018-05-06,5.92,2018-05-01
"buskin",2018-05-07,5.7733335,2018-05-01
"buskin",2018-05-08,5.2208333,2018-05-01
"buskin",2018-05-09,5.4254165,2018-05-01
"buskin",2018-05-10,5.3870835,2018-05-01
"buskin",2018-05-11,5.7325,2018-05-01
"buskin",2018-05-12,6.0925,2018-05-01
"buskin",2018-05-13,6.443333,2018-05-01
"buskin",2018-05-14,6.27625,2018-05-01
"buskin",2018-05-15,6.1466665,2018-05-01
"buskin",2018-05-16,5.826667,2018-05-01
"buskin",2018-05-17,5.7075,2018-05-01
"buskin",2018-05-18,5.5720835,2018-05-01
"buskin",2018-05-19,5.70625,2018-05-01
"buskin",2018-05-20,5.434583,2018-05-01
"buskin",2018-05-21,5.4904165,2018-05-01
"buskin",2018-05-22,5.9879165,2018-05-01
"buskin",2018-05-23,6.1125,2018-05-01
"buskin",2018-05-24,5.98,2018-05-01
"buskin",2018-05-25,5.6554165,2018-05-01
"buskin",2018-05-26,6.3516665,2018-05-01
"buskin",2018-05-27,7.547917,2018-05-01
"buskin",2018-05-28,7.7683334,2018-05-01
"buskin",2018-05-29,7.036667,2018-05-01
"buskin",2018-05-30,6.8120832,2018-05-01
"buskin",2018-05-31,6.7991667,2018-05-01
"buskin",2018-06-01,7.690417,2018-06-01
"buskin",2018-06-02,8.557917,2018-06-01
"buskin",2018-06-03,8.4375,2018-06-01
"buskin",2018-06-04,8.132083,2018-06-01
"buskin",2018-06-05,8.30875,2018-06-01
"buskin",2018-06-06,9.640833,2018-06-01
"buskin",2018-06-07,9.359167,2018-06-01
"buskin",2018-06-08,9.501111,2018-06-01
"buskin",2019-06-24,15.02125,2019-06-01
"buskin",2019-06-25,14.027083,2019-06-01
"buskin",2019-06-26,14.664166,2019-06-01
"buskin",2019-06-27,15.086667,2019-06-01
"buskin",2019-06-28,15.5633335,2019-06-01
"buskin",2019-06-29,16.325417,2019-06-01
"buskin",2019-06-30,16.559166,2019-06-01
"buskin",2019-07-01,16.269583,2019-07-01
"buskin",2019-07-02,16.612917,2019-07-01
"buskin",2019-07-03,16.839582,2019-07-01
"buskin",2019-07-04,17.088333,2019-07-01
"buskin",2019-07-05,16.342916,2019-07-01
"buskin",2019-07-06,16.695833,2019-07-01
"buskin",2019-07-07,17.447916,2019-07-01
"buskin",2019-07-08,18.12625,2019-07-01
"buskin",2019-07-09,16.799168,2019-07-01
"buskin",2019-07-10,15.91625,2019-07-01
"buskin",2019-07-11,16.802917,2019-07-01
"buskin",2019-07-12,16.497084,2019-07-01
"buskin",2019-07-13,14.43625,2019-07-01
"buskin",2019-07-14,12.979167,2019-07-01
"buskin",2019-07-15,14.078333,2019-07-01
"buskin",2019-07-16,13.980833,2019-07-01
"buskin",2019-07-17,15.2325,2019-07-01
"buskin",2019-07-18,15.862917,2019-07-01
"buskin",2019-07-19,16.032084,2019-07-01
"buskin",2019-07-20,15.347083,2019-07-01
"buskin",2019-07-21,16.15125,2019-07-01
"buskin",2019-07-22,16.3425,2019-07-01
"buskin",2019-07-23,16.567501,2019-07-01
"buskin",2019-07-24,16.07,2019-07-01
"buskin",2019-07-25,16.215,2019-07-01
"buskin",2019-07-26,15.5475,2019-07-01
"buskin",2019-07-27,15.445416,2019-07-01
"buskin",2019-07-28,14.514584,2019-07-01
"buskin",2019-07-29,15.402083,2019-07-01
"buskin",2019-07-30,15.765,2019-07-01
"buskin",2019-07-31,16.049583,2019-07-01
"buskin",2019-08-01,15.637083,2019-08-01
"buskin",2019-08-02,16.16875,2019-08-01
"buskin",2019-08-03,16.50125,2019-08-01
"buskin",2019-08-04,16.807083,2019-08-01
"buskin",2019-08-05,16.664167,2019-08-01
"buskin",2019-08-06,17.4825,2019-08-01
"buskin",2019-08-07,18.2,2019-08-01
"buskin",2019-08-08,17.9225,2019-08-01
"buskin",2019-08-09,17.70625,2019-08-01
"buskin",2019-08-10,17.299583,2019-08-01
"buskin",2019-08-11,17.11375,2019-08-01
"buskin",2019-08-12,17.45,2019-08-01
"buskin",2019-08-13,18.27125,2019-08-01
"buskin",2019-08-14,18.17625,2019-08-01
"buskin",2019-08-15,18.585001,2019-08-01
"buskin",2019-08-16,18.585001,2019-08-01
"buskin",2019-08-17,17.545416,2019-08-01
"buskin",2019-08-18,15.721251,2019-08-01
"buskin",2019-08-19,14.379583,2019-08-01
"buskin",2019-08-20,13.895,2019-08-01
"buskin",2019-08-21,13.815833,2019-08-01
"buskin",2019-08-22,13.769167,2019-08-01
"buskin",2019-08-23,14.011666,2019-08-01
"buskin",2019-08-24,14.58125,2019-08-01
"buskin",2019-08-25,13.92875,2019-08-01
"buskin",2019-08-26,14.6175,2019-08-01
"buskin",2019-08-27,14.399584,2019-08-01
"buskin",2019-08-28,13.915833,2019-08-01
"buskin",2019-08-29,13.308333,2019-08-01
"buskin",2019-08-30,13.525,2019-08-01
"buskin",2019-08-31,13.26875,2019-08-01
"buskin",2019-09-01,13.795834,2019-09-01
"buskin",2019-09-02,13.392083,2019-09-01
"buskin",2019-09-03,13.385417,2019-09-01
"buskin",2019-09-04,13.465834,2019-09-01
"buskin",2019-09-05,12.54125,2019-09-01
"buskin",2019-09-06,12.2025,2019-09-01
"buskin",2019-09-07,12.442083,2019-09-01
"buskin",2019-09-08,12.539583,2019-09-01
"buskin",2019-09-09,13.01625,2019-09-01
"buskin",2019-09-10,12.771667,2019-09-01
"buskin",2019-09-11,12.443749,2019-09-01
"buskin",2019-09-12,12.532917,2019-09-01
"buskin",2019-09-13,11.690833,2019-09-01
"buskin",2019-09-14,12.382916,2019-09-01
"buskin",2019-09-15,12.479167,2019-09-01
"buskin",2019-09-16,12.66125,2019-09-01
"buskin",2019-09-17,11.86625,2019-09-01
"buskin",2019-09-18,12.375,2019-09-01
"buskin",2019-09-19,11.8125,2019-09-01
"buskin",2019-09-20,11.812917,2019-09-01
"buskin",2019-09-21,10.664166,2019-09-01
"buskin",2019-09-22,9.76875,2019-09-01
"buskin",2019-09-23,9.794583,2019-09-01
"buskin",2019-09-24,10.233334,2019-09-01
"buskin",2019-09-25,10.134167,2019-09-01
"buskin",2019-09-26,9.880834,2019-09-01
"buskin",2019-09-27,9.31625,2019-09-01
"buskin",2019-09-28,10.326667,2019-09-01
"buskin",2019-09-29,10.542727,2019-09-01
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"buskin",NA,NA,NA
"klag",2009-12-31,0.74,2009-12-01
"klag",2010-01-01,0.755,2010-01-01
"klag",2010-01-02,0.7295833,2010-01-01
"klag",2010-01-03,0.8408333,2010-01-01
"klag",2010-01-04,0.81,2010-01-01
"klag",2010-01-05,0.94416666,2010-01-01
"klag",2010-01-06,1.3520833,2010-01-01
"klag",2010-01-07,1.5670834,2010-01-01
"klag",2010-01-08,1.5129167,2010-01-01
"klag",2010-01-09,1.6341667,2010-01-01
"klag",2010-01-10,1.7275,2010-01-01
"klag",2010-01-11,1.6875,2010-01-01
"klag",2010-01-12,1.85,2010-01-01
"klag",2010-01-13,1.9291667,2010-01-01
"klag",2010-01-14,2.0029166,2010-01-01
"klag",2010-01-15,1.8425,2010-01-01
"klag",2010-01-16,2.02375,2010-01-01
"klag",2010-01-17,2.1495833,2010-01-01
"klag",2010-01-18,2.0633333,2010-01-01
"klag",2010-01-19,1.8804166,2010-01-01
"klag",2010-01-20,2.1329167,2010-01-01
"klag",2010-01-21,2.2708333,2010-01-01
"klag",2010-01-22,2.1220834,2010-01-01
"klag",2010-01-23,2.1679168,2010-01-01
"klag",2010-01-24,1.57125,2010-01-01
"klag",2010-01-25,0.96583337,2010-01-01
"klag",2010-01-26,0.5466667,2010-01-01
"klag",2010-01-27,1.1529167,2010-01-01
"klag",2010-01-28,2.0079167,2010-01-01
"klag",2010-01-29,2.2341666,2010-01-01
"klag",2010-01-30,3.05,2010-01-01
"klag",2010-01-31,3.3275,2010-01-01
"klag",2010-02-01,3.15625,2010-02-01
"klag",2010-02-02,3.14125,2010-02-01
"klag",2010-02-03,3.0570834,2010-02-01
"klag",2010-02-04,2.8695834,2010-02-01
"klag",2010-02-05,3.3891666,2010-02-01
"klag",2010-02-06,3.9308333,2010-02-01
"klag",2010-02-07,4.1741667,2010-02-01
"klag",2010-02-08,3.8866668,2010-02-01
"klag",2010-02-09,3.3345833,2010-02-01
"klag",2010-02-10,3.0533333,2010-02-01
"klag",2010-02-11,3.0554166,2010-02-01
"klag",2010-02-12,3.1895833,2010-02-01
"klag",2010-02-13,3.4225001,2010-02-01
"klag",2010-02-14,3.49375,2010-02-01
"klag",2010-02-15,3.5408335,2010-02-01
"klag",2010-02-16,3.6908333,2010-02-01
"klag",2010-02-17,3.7104166,2010-02-01
"klag",2010-02-18,3.5408332,2010-02-01
"klag",2010-02-19,3.3445833,2010-02-01
"klag",2010-02-20,3.2191668,2010-02-01
"klag",2010-02-21,3.37,2010-02-01
"klag",2010-02-22,3.59625,2010-02-01
"klag",2010-02-23,4.036667,2010-02-01
"klag",2010-02-24,4.2833333,2010-02-01
"klag",2010-02-25,4.5245833,2010-02-01
"klag",2010-02-26,4.5433335,2010-02-01
"klag",2010-02-27,4.202083,2010-02-01
"klag",2010-02-28,4.41375,2010-02-01
"klag",2010-03-01,4.645,2010-03-01
"klag",2010-03-02,4.786667,2010-03-01
"klag",2010-03-03,4.2295833,2010-03-01
"klag",2010-03-04,3.45875,2010-03-01
"klag",2010-03-05,2.6983333,2010-03-01
"klag",2010-03-06,2.5358334,2010-03-01
"klag",2010-03-07,2.6216667,2010-03-01
"klag",2010-03-08,2.1495833,2010-03-01
"klag",2010-03-09,2.185,2010-03-01
"klag",2010-03-10,2.0245833,2010-03-01
"klag",2010-03-11,2.2266667,2010-03-01
"klag",2010-03-12,1.7895833,2010-03-01
"klag",2010-03-13,1.9983333,2010-03-01
"klag",2010-03-14,2.5365217,2010-03-01
"klag",2010-03-15,2.8775,2010-03-01
"klag",2010-03-16,3.32625,2010-03-01
"klag",2010-03-17,3.6441667,2010-03-01
"klag",2010-03-18,4.0208335,2010-03-01
"klag",2010-03-19,3.9945834,2010-03-01
"klag",2010-03-20,4.2654166,2010-03-01
"klag",2010-03-21,4.4466667,2010-03-01
"klag",2010-03-22,4.74375,2010-03-01
"klag",2010-03-23,4.710833,2010-03-01
"klag",2010-03-24,4.28375,2010-03-01
"klag",2010-03-25,4.35625,2010-03-01
"klag",2010-03-26,4.4870834,2010-03-01
"klag",2010-03-27,4.43625,2010-03-01
"klag",2010-03-28,4.7308335,2010-03-01
"klag",2010-03-29,5.0408335,2010-03-01
"klag",2010-03-30,5.415,2010-03-01
"klag",2010-03-31,5.66375,2010-03-01
"klag",2010-04-01,5.0979166,2010-04-01
"klag",2010-04-02,5.2854166,2010-04-01
"klag",2010-04-03,5.923333,2010-04-01
"klag",2010-04-04,6.14375,2010-04-01
"klag",2010-04-05,6.0283337,2010-04-01
"klag",2010-04-06,6.1854167,2010-04-01
"klag",2010-04-07,5.5554166,2010-04-01
"klag",2010-04-08,5.5825,2010-04-01
"klag",2010-04-09,6.27125,2010-04-01
"klag",2010-04-10,6.7970834,2010-04-01
"klag",2010-04-11,7.1295834,2010-04-01
"klag",2010-04-12,7.0695834,2010-04-01
"klag",2010-04-13,7.03,2010-04-01
"klag",2010-04-14,7.7504168,2010-04-01
"klag",2010-04-15,7.9583335,2010-04-01
"klag",2010-04-16,8.25125,2010-04-01
"klag",2010-04-17,8.50625,2010-04-01
"klag",2010-04-18,8.4025,2010-04-01
"klag",2010-04-19,8.331667,2010-04-01
"klag",2010-04-20,8.775,2010-04-01
"klag",2010-04-21,9.219167,2010-04-01
"klag",2010-04-22,9.02125,2010-04-01
"klag",2010-04-23,8.9825,2010-04-01
"klag",2010-04-24,9.598333,2010-04-01
"klag",2010-04-25,9.410417,2010-04-01
"klag",2010-04-26,8.709583,2010-04-01
"klag",2010-04-27,9.79625,2010-04-01
"klag",2010-04-28,10.55375,2010-04-01
"klag",2010-04-29,11.119583,2010-04-01
"klag",2010-04-30,10.79125,2010-04-01
"klag",2010-05-01,10.525833,2010-05-01
"klag",2010-05-02,10.692083,2010-05-01
"klag",2010-05-03,10.549167,2010-05-01
"klag",2010-05-04,11.379583,2010-05-01
"klag",2010-05-05,11.515417,2010-05-01
"klag",2010-05-06,11.531667,2010-05-01
"klag",2010-05-07,12.024167,2010-05-01
"klag",2010-05-08,12.3575,2010-05-01
"klag",2010-05-09,13.594167,2010-05-01
"klag",2010-05-10,13.945833,2010-05-01
"klag",2010-05-11,12.8429165,2010-05-01
"klag",2010-05-12,12.25625,2010-05-01
"klag",2010-05-13,12.280833,2010-05-01
"klag",2010-05-14,12.93375,2010-05-01
"klag",2010-05-15,13.03625,2010-05-01
"klag",2010-05-16,13.205,2010-05-01
"klag",2010-05-17,14.545834,2010-05-01
"klag",2010-05-18,15.205833,2010-05-01
"klag",2010-05-19,15.067917,2010-05-01
